timestamp,lat,lon,alt,x,y,roll,pitch,yaw,vel_x,vel_y,accel_x,accel_y,yaw_rate,right_engine,left_engine,wind_speed,wind_direction
49.1,-33.72273,150.67401,3.6787925,3.4589798,0.7147992,-0.0077166143,-0.0078428965,0.45975858,1.4457495,2.5138006,0.13721116,0.11902674,-0.00122119,0.3145423,0.21654236,-0.107633695,240.0
49.2,-33.722725,150.67401,3.6762257,3.8456771,0.9696718,-0.0043682065,-0.0059503852,0.45384312,1.4589877,2.4819818,-0.06746111,0.004353338,-0.040043138,0.286978,0.2648195,-0.11245263,240.0
49.4,-33.72272,150.67401,3.6801648,4.0778112,1.1265908,-0.0024426894,-0.0062844595,0.45225304,1.4693539,2.4793494,0.1113393,-0.07630749,-0.012973195,0.3084878,0.24053976,-0.20006849,240.0
49.568,-33.722717,150.67401,3.7076173,4.5001945,1.4147668,0.0012262278,-0.0066478904,0.4498763,1.4820935,2.471596,0.06585267,-0.12194782,-0.041886363,0.2852777,0.2640541,-0.4546419,240.0
49.7,-33.722717,150.67401,3.7288337,4.8740444,1.6810716,0.0050794696,-0.006203217,0.44751412,1.4901029,2.4738686,0.26765668,0.21461518,-0.0138819665,0.30991393,0.23528486,-0.5037402,240.0
49.9,-33.722713,150.67401,3.735353,5.2654686,1.9455017,0.0008122812,-0.015549369,0.44685093,1.528936,2.538919,0.120851606,0.0075757937,-0.044491477,0.25492567,0.21732731,-0.8965124,240.0
50.0,-33.722706,150.67403,3.7478895,5.837863,2.324158,-0.0021360207,-0.022730097,0.44502187,1.5666025,2.591672,-0.08678177,-0.17390707,-0.04327613,0.23129986,0.18079199,-0.76927936,240.0
50.2,-33.722706,150.67403,3.7515664,6.1329837,2.5129595,-0.0043618423,-0.028135233,0.44306034,1.5785446,2.5992274,-0.22228065,-0.21754147,-0.009432948,0.25262606,0.15028429,-0.6922884,240.0
50.3,-33.722702,150.67403,3.7641506,6.5596976,2.7864552,-0.0013203506,-0.028731909,0.43827513,1.5920503,2.585661,-0.08265684,-0.20954597,-0.045189347,0.22185275,0.18908778,-0.4663962,240.0
50.492,-33.7227,150.67403,3.7867079,6.9237347,3.0103748,0.0030129945,-0.024968924,0.4347688,1.5892555,2.5434785,-0.13900803,-0.13482606,-0.024569465,0.24751109,0.2014162,-0.4964196,240.0
50.6,-33.722694,150.67403,3.8500562,7.3103833,3.2525685,0.009023317,-0.018358925,0.43348917,1.582348,2.4950237,0.06436536,0.13651563,0.007210566,0.28752333,0.20322593,-0.20050596,240.0
50.8,-33.72269,150.67403,3.8862333,7.5317044,3.3949373,0.011390143,-0.017092133,0.43249258,1.5876863,2.4820237,-0.058620837,-0.025821816,-0.03932478,0.26897827,0.22954485,-0.037485577,240.0
50.9,-33.722687,150.67404,3.9671917,7.8750596,3.6125607,0.01611502,-0.014392903,0.4286191,1.6011963,2.4592688,0.18514854,0.04943447,-0.043805297,0.26729384,0.24286196,-0.28587142,240.0
